"Zip Code","State","City","Zillow Home Value Index","Median Household Income"
84604,"UT","Provo",319087,1131651
20886,"MD","Montgomery Village",270276,993792
15217,"PA","Pittsburgh",307816,1392419
62226,"IL","Belleville",99876,784410
91350,"CA","Santa Clarita",561116,1241049
60098,"IL","Woodstock",187476,1036226
95409,"CA","Santa Rosa",697369,1052720
77389,"TX","The Woodlands",303220,1474693
43040,"OH","Marysville",192679,858540
85750,"AZ","Tucson",370790,1340699
46235,"IN","Indianapolis",111729,440599
72601,"AR","Harrison",103452,487590
90301,"CA","Inglewood",475085,521858
64114,"MO","Kansas City",187640,766019
31404,"GA","Savannah",83036,419471
45701,"OH","Athens",172229,514197
44313,"OH","Akron",147997,787295
44129,"OH","Parma",109806,620565
95969,"CA","Paradise",248276,521759
81001,"CO","Pueblo",101165,460861
30705,"GA","Chatsworth",117773,471404
85140,"AZ","Queen Creek",220164,644630
2840,"RI","Newport",442891,712812
83705,"ID","Boise",206614,517911
93705,"CA","Fresno",178884,415045
50158,"IA","Marshalltown",100698,687683
92108,"CA","San Diego",378730,766619
11704,"NY","West Babylon",336135,1163187
90064,"CA","Los Angeles",1581898,2637590
55422,"MN","Robbinsdale",232253,999296
53705,"WI","Madison",323503,1179880
61604,"IL","Peoria",61297,563630
53217,"WI","Whitefish Bay",345191,2277816
33138,"FL","Miami",449276,972748
46205,"IN","Indianapolis",147924,638093
91326,"CA","Los Angeles",784773,1567946
56308,"MN","Alexandria",213617,736255
33594,"FL","Valrico",210817,794891
19087,"PA","Radnor",525002,3003062
32312,"FL","Tallahassee",279653,1546957
94070,"CA","San Carlos",1905843,2699682
11554,"NY","East Meadow",473772,1452791
76049,"TX","Granbury",241337,945501
60441,"IL","Lockport",198307,1009145
93101,"CA","Santa Barbara",848744,883104
33326,"FL","Weston",346954,1168113
43537,"OH","Maumee",168504,1005390
74063,"OK","Sand Springs",127221,748590
7840,"NJ","Hackettstown",257855,1095367
79605,"TX","Abilene",110208,607305
7032,"NJ","Kearny",341107,885412
34606,"FL","Spring Hill",136426,431969
73159,"OK","Oklahoma City",108572,555818
8742,"NJ","Point Pleasant",414941,1057794
92220,"CA","Banning",255244,584700
70094,"LA","Westwego",91092,476354
49548,"MI","Grand Rapids",122137,483996
96782,"HI","Pearl City",715566,1015927
91941,"CA","La Mesa",645090,1152070
66044,"KS","Lawrence",163186,478087
67217,"KS","Wichita",87916,507431
54304,"WI","Green Bay",139796,629784
29680,"SC","Simpsonville",197763,754792
91316,"CA","Los Angeles",690994,1508331
97267,"OR","Oatfield",380774,820967
87106,"NM","Albuquerque",229546,534846
24541,"VA","Danville",64890,551242
76901,"TX","San Angelo",121619,662681
95966,"CA","Oroville",203197,465321
89511,"NV","Reno",630745,1787155
19002,"PA","Upper Dublin",406534,2147808
97603,"OR","Klamath Falls",176005,536599
26101,"WV","Parkersburg",74594,461650
34758,"FL","Poinciana",180683,447833
45429,"OH","Kettering",153675,973550
84081,"UT","West Jordan",345108,905930
78221,"TX","San Antonio",118290,470667
98119,"WA","Seattle",956178,1388828
32309,"FL","Tallahassee",253741,1149798
22306,"VA","Hybla Valley",447621,945457
12309,"NY"," Niskayuna",241784,1383082
65721,"MO","Ozark",160745,704078
85298,"AZ","Gilbert",378021,1033035
70005,"LA","Metairie",283874,1332870
94903,"CA","San Rafael",966901,1560083
32720,"FL","Deland",170305,549297
68116,"NE","Omaha",240000,1170498
27455,"NC","Greensboro",191537,1115243
19135,"PA","Philadelphia",117916,483701
14534,"NY"," Pittsford",259723,2271482
29625,"SC","Anderson",134857,506523
64015,"MO","Blue Springs",176485,870742
86406,"AZ","Lake Havasu City",251306,492578
30215,"GA","Fayetteville",247899,1304689
32937,"FL","Satellite Beach",318831,1103422
40004,"KY","Bardstown",144023,668857
45420,"OH","Dayton",80660,460941
2125,"MA","Boston",483047,652277
12303,"NY","Schenectady",171076,862139
92651,"CA","Laguna Beach",2205119,3416397
89002,"NV","Henderson",300693,922208
2919,"RI","Johnston",237954,765057
90504,"CA","Torrance",709213,989975
79106,"TX","Amarillo",107495,565572
8043,"NJ","Voorhees",276624,1454341
23513,"VA","Norfolk",150320,458584
23227,"VA","Richmond",236746,685818
76053,"TX","Hurst",188746,623733
66213,"KS","Overland Park",347411,1313885
6512,"CT","East Haven",174117,784087
53223,"WI","Milwaukee",122035,590810
55372,"MN","Prior Lake",336654,1618971
80218,"CO","Denver",444355,973586
43612,"OH","Toledo",56315,455000
77075,"TX","Houston",166257,605190
80910,"CO","Colorado Springs",202167,361474
30741,"GA","Fairview",81693,375300
44052,"OH","Lorain",61445,414333
98027,"WA","Issaquah",761479,1540353
85395,"AZ","Goodyear",335703,910802
99207,"WA","Spokane",136706,384420
27332,"NC","Sanford",148187,579385
77598,"TX","Houston",172928,493249
92637,"CA","Laguna Woods",367352,521847
92131,"CA","San Diego",849389,2161928
33156,"FL","Pinecrest",743104,3165251
96814,"HI","Honolulu",509108,710088
48446,"MI","Lapeer",144956,653306
20745,"MD","Forest Heights",248985,653220
33907,"FL","Fort Myers",144280,499834
2453,"MA","Waltham",582629,843520
56301,"MN","Saint Cloud",187561,812085
83605,"ID","Caldwell",165666,434063
98038,"WA","Maple Valley",482215,1292619
68164,"NE","Omaha",171208,903475
78573,"TX","Alton",108119,553500
46268,"IN","Indianapolis",143271,623413
8865,"NJ","Phillipsburg",147637,738008
14616,"NY"," Greece",104544,611909
97266,"OR","Portland",302502,516636
48091,"MI","Warren",76805,458862
80122,"CO","Centennial",445149,1311091
50501,"IA","Fort Dodge",83778,626393
55016,"MN","Cottage Grove",252248,1096893
34743,"FL","Yeehaw Junction",191608,476614
50014,"IA","Ames",168151,660111
13090,"NY","Liverpool",147534,900385
93422,"CA","Atascadero",514714,883845
23233,"VA","Henrico",335386,1392092
22042,"VA","Falls Church",510940,1193432
19050,"PA","Lansdowne",121694,675835
21237,"MD","Rosedale",203284,758119
80214,"CO","Lakewood",381935,485657
8648,"NJ","Lawrence",257367,1294545
89130,"NV","Las Vegas",265795,820027
41011,"KY","Covington",141860,749554
46804,"IN","Fort Wayne",169726,985581
93561,"CA","Tehachapi",270810,697399
21009,"MD","Abingdon",247847,988380
97306,"OR","Salem",295234,824504
19119,"PA","Philadelphia",260170,913131
33076,"FL","Coral Springs",494745,1673835
34223,"FL","Englewood",244820,533826
60451,"IL","New Lenox",275782,1310601
45230,"OH","Cincinnati",163894,1027034
95337,"CA","Manteca",432173,809887
49506,"MI","Grand Rapids",229775,1276407
30214,"GA","Fayetteville",202812,834075
55116,"MN","Saint Paul",334783,1095133
91780,"CA","Temple City",768168,904123
94602,"CA","Oakland",977948,1134511
27517,"NC","Chapel Hill",390444,1736966
80237,"CO","Denver",444642,906286
46516,"IN","Elkhart",95946,605307
32459,"FL","Santa Rosa Beach",455134,843983
95122,"CA","San Jose",741183,943831
33183,"FL","Kendale Lakes",229600,761860
2368,"MA","Randolph",345955,880565
2474,"MA","Arlington",712815,1401682
43050,"OH","Mount Vernon",124871,592821
77536,"TX","Deer Park",186250,1023629
16509,"PA","Millcreek",151626,792783
7011,"NJ","Clifton",308536,765421
77489,"TX","Missouri City",141789,737258
97203,"OR","Portland",380056,597855
11717,"NY"," Islip",289686,1084585
95682,"CA","Shingle Springs",475382,1053802
33409,"FL","West Palm Beach",151906,551440
33434,"FL","Boca Raton",134782,1037495
45365,"OH","Sidney",120009,680009
16066,"PA","Cranberry",301526,1358300
93638,"CA","Madera",187477,541474
89134,"NV","Las Vegas",314675,1480508
54303,"WI","Green Bay",116253,443577
62959,"IL","Marion",107836,642608
60142,"IL","Huntley",262267,965691
60189,"IL","Wheaton",363795,1751134
7747,"NJ","Matawan",369084,1275848
17046,"PA","Lebanon",134619,531925
60050,"IL","McHenry",164767,913102
33407,"FL","West Palm Beach",167299,501299
43212,"OH","Grandview Heights",344834,803788
43209,"OH","Bexley",265695,1246813
60631,"IL","Chicago",336143,1120039
92110,"CA","San Diego",619554,806969
20164,"VA","Sterling",378061,1133106
60714,"IL","Niles",278406,812642
97321,"OR","Albany",301250,750398
73162,"OK","Oklahoma City",179654,919773
37172,"TN","Springfield",167424,609780
60656,"IL","Chicago",284096,791596
63139,"MO","Saint Louis",148077,580407
55443,"MN","Brooklyn Park",256429,1039888
38117,"TN","Memphis",171975,1518847
92701,"CA","Santa Ana",468459,617981
60527,"IL","Burr Ridge",350819,1989520
22601,"VA","Winchester",211502,729113
10704,"NY","Yonkers",446730,981989
84095,"UT","South Jordan",464220,1904413
3079,"NH","Salem",333682,1099041
29707,"SC","Fort Mill",293563,859806
21811,"MD","Berlin",242385,675404
90039,"CA","Los Angeles",910011,1012872
37659,"TN","Jonesborough",153377,645493
48162,"MI","Frenchtown",130716,691979
90604,"CA","South Whittier",558601,863945
55421,"MN","Columbia Heights",197596,626262
85212,"AZ","Mesa",301526,710799
31601,"GA","Valdosta",45943,334125
1089,"MA","West Springfield",212049,767873
33173,"FL","Kendall",335424,894521
79904,"TX","El Paso",94791,420053
97471,"OR","Roseburg",219777,646313
53140,"WI","Kenosha",131832,482308
60515,"IL","Downers Grove",346038,1434460
81504,"CO","Grand Junction",207208,574898
11358,"NY","New York",871566,1006877
95340,"CA","Merced",246423,726469
80033,"CO","Wheat Ridge",418944,680721
90002,"CA","Los Angeles",361765,462823
45239,"OH","White Oak",103780,560055
11801,"NY","Hicksville",464058,1347370
55426,"MN","Saint Louis Park",273151,877638
74464,"OK","Tahlequah",91382,420019
17202,"PA","Hamilton",179946,854915
32817,"FL","Orlando",232198,666607
12010,"NY"," Amsterdam",126765,600793
10030,"NY","New York",792890,472006
11104,"NY","New York",608614,765714
83814,"ID","Coeur d'Alene",316208,609680
78040,"TX","Laredo",66451,405506
11787,"NY","Smithtown",480958,1751479
39157,"MS","Ridgeland",181185,968074
7410,"NJ","Fair Lawn",405514,1359426
44125,"OH","Garfield Heights",64151,529266
55060,"MN","Owatonna",165426,773150
95993,"CA","Yuba City",312297,834262
16335,"PA","Meadville",100724,607852
95070,"CA","Saratoga",3040413,4227983
55428,"MN","New Hope",213074,673819
47421,"IN","Bedford",83301,555532
20782,"MD","Chillum",304170,763582
37086,"TN","La Vergne",186201,611308
39208,"MS","Pearl",126627,529959
48101,"MI","Allen Park",126330,775718
67207,"KS","Wichita",146691,620967
91739,"CA","Rancho Cucamonga",653895,1283396
49024,"MI","Portage",173391,988466
29440,"SC","Georgetown",119297,480966
27870,"NC","Roanoke Rapids",86195,440014
33809,"FL","Lakeland",180308,588626
45431,"OH","Beavercreek",137874,697551
54481,"WI","Stevens Point",139847,554220
33073,"FL","Coconut Creek",338328,789497
80302,"CO","Boulder",807682,1210813
84058,"UT","Orem",278266,608929
46545,"IN","Mishawaka",115038,537338
37931,"TN","Knoxville",220685,738564
72205,"AR","Little Rock",154541,646968
48867,"MI","Owosso",87644,536501
80104,"CO","Castle Rock",395312,1106853
60035,"IL","Highland Park",483863,3603149
48317,"MI","Shelby",190513,693868
21075,"MD","Elkridge",343260,1075462
34114,"FL","Naples",290737,544565
55912,"MN","Austin",93887,685760
57104,"SD","Sioux Falls",130676,465658
22207,"VA","Arlington",980052,2895869
91776,"CA","San Gabriel",687320,682078
2176,"MA","Melrose",614248,1236373
75254,"TX","Dallas",162474,948604
20165,"VA","Sterling",490063,1751799
23860,"VA","Hopewell",112179,515284
60438,"IL","Lansing",101065,649045
83843,"ID","Moscow",250265,532128
60624,"IL","Chicago",116152,354042
19038,"PA","Abington",288476,1293771
32962,"FL","Vero Beach",140200,436843
89503,"NV","Reno",305784,514931
33026,"FL","Pembroke Pines",261434,912142
40504,"KY","Lexington",143634,413084
31705,"GA","Albany",51523,342276
8822,"NJ","Raritan",386783,1629374
33837,"FL","Davenport",201823,420212
53213,"WI","Wauwatosa",256571,1020362
55024,"MN","Farmington",271504,1026318
37205,"TN","Nashville",567364,2385713
91325,"CA","Los Angeles",701149,931069
91403,"CA","Los Angeles",1080514,1762657
30306,"GA","Atlanta",702849,1691314
48045,"MI","Harrison",168511,802794
55128,"MN","Oakdale",240426,837694
65616,"MO","Branson",138169,458328
93955,"CA","Seaside",504315,615514
43512,"OH","Defiance",96213,654098
70364,"LA","Houma",154642,658409
98335,"WA","Gig Harbor",504978,1253546
17022,"PA","Elizabethtown",197309,853604
37921,"TN","Knoxville",129751,458962
80602,"CO","Thornton",450846,1204257
90017,"CA","Los Angeles",621448,499351
32408,"FL","Panama City",229300,484877
1826,"MA","Dracut",334024,978133
17268,"PA","Washington",160209,681403
68123,"NE","Bellevue",196645,799679
93420,"CA","Arroyo Grande",667468,998494
58554,"ND","Mandan",220557,823590
6708,"CT","Waterbury",124496,625179
60076,"IL","Skokie",307201,1134350
75229,"TX","Dallas",411839,2015737
18015,"PA","Bethlehem",144321,877871
2889,"RI","Warwick",212983,810394
20155,"VA","Gainesville",472641,1480696
15010,"PA","Chippewa",137278,685778
53220,"WI","Greenfield",162889,614890
39212,"MS","Jackson",36367,426273
77502,"TX","Pasadena",137812,562178
29205,"SC","Columbia",185633,718937
89081,"NV","North Las Vegas",245162,629434
37067,"TN","Franklin",474852,1396853
76548,"TX","Harker Heights",193440,636025
98466,"WA","University Place",373365,803141
28146,"NC","Salisbury",147613,541144
96825,"HI","Honolulu",935054,1421716
47362,"IN","New Castle",71408,492650
28150,"NC","Shelby",89951,480796
97008,"OR","Beaverton",400102,821490
30045,"GA","Lawrenceville",207597,761285
33870,"FL","Sebring",99610,285138
93454,"CA","Santa Maria",351142,676965
30240,"GA","Lagrange",124388,649965
14620,"NY","Rochester",155045,479637
55033,"MN","Hastings",249954,954336
75010,"TX","Carrollton",309019,921100
8610,"NJ","Hamilton",162498,746678
4330,"ME","Augusta",132757,518363
22312,"VA","Lincolnia",476484,1011959
98512,"WA","Tumwater",322541,801169
53095,"WI"," West Bend",221010,898338
78552,"TX","Harlingen",107613,619361
12205,"NY"," Colonie",214296,780313
98498,"WA","Lakewood",311485,727464
37743,"TN","Greeneville",90642,411740
23601,"VA","Newport News",175206,593565
33626,"FL","Westchase",347458,1329096
77904,"TX","Victoria",185858,998647
97062,"OR","Tualatin",455222,1053948
2038,"MA","Franklin",425391,1440776
15213,"PA","Pittsburgh",185326,363538
37415,"TN","Chattanooga",157123,616478
43082,"OH","Westerville",335075,1728519
11580,"NY","Valley Stream",448577,1307837
72113,"AR","Maumelle",206418,773437
70503,"LA","Lafayette",207604,1325371
2116,"MA","Boston",1148731,4303497
21209,"MD","Pikesville",319349,1186668
17201,"PA","Chambersburg",146580,583796
61108,"IL","Rockford",86238,614557
76182,"TX","North Richland Hills",260804,1092906
70607,"LA","Lake Charles",122106,459242
60110,"IL","Carpentersville",161718,772078
78589,"TX","San Juan",89672,480090
46176,"IN","Shelbyville",113228,595067
94306,"CA","Palo Alto",3172756,2656322
92802,"CA","Anaheim",577305,706261
80239,"CO","Denver",293037,593175
44883,"OH","Tiffin",104781,585802
53105,"WI"," Rochester",207374,847266
95204,"CA","Stockton",250634,554005
92120,"CA","San Diego",645445,1060428
46131,"IN","Franklin",133327,722515
95132,"CA","San Jose",1188697,1439166
34238,"FL","Sarasota",327935,879505
29154,"SC","Sumter",115852,538215
94510,"CA","Benicia",647786,1207449
15650,"PA","Unity",117137,709456
36561,"AL","Orange Beach",283779,271823
91352,"CA","Los Angeles",535015,793518
18901,"PA","Doylestown",399437,1394205
11566,"NY","Merrick",536907,1995196
45236,"OH","Deer Park",147424,762748
64151,"MO","Kansas City",202439,820589
91356,"CA","Los Angeles",899904,1569058
12804,"NY","Queensbury",224424,843328
38506,"TN","Cookeville",152372,571023
80303,"CO","Boulder",647016,1096238
27012,"NC","Clemmons",213009,940426
46241,"IN","Indianapolis",66185,416150
93021,"CA","Moorpark",660167,1395994
21133,"MD","Randallstown",238884,759556
6095,"CT","Windsor",205326,1004592
85743,"AZ","Marana",244557,788202
68601,"NE","Columbus",153871,732613
81007,"CO","Pueblo",244910,763218
78703,"TX","Austin",790334,2300754
85331,"AZ","Phoenix",468605,1219115
2131,"MA","Boston",518379,862811
93637,"CA","Madera",227775,679369
44135,"OH","Cleveland",76318,442450
74006,"OK","Bartlesville",117198,903442
32901,"FL","Melbourne",159614,380142
77018,"TX","Houston",394733,1158607
17110,"PA","Susquehanna",139407,750126
80301,"CO","Boulder",557391,1118945
29115,"SC","Orangeburg",54302,345898
32548,"FL","Fort Walton Beach",197016,497064
11050,"NY","Port Washington",921164,2546778
12302,"NY","Glenville",176531,884259
18052,"PA","Fullerton",180718,697310
92675,"CA","San Juan Capistrano",755346,1643310
93710,"CA","Fresno",258262,495716
45750,"OH","Marietta",141519,625384
48116,"MI","Brighton",266181,1138314
80304,"CO","Boulder",885545,1616049
32757,"FL","Mount Dora",219153,654221
37801,"TN","Maryville",177737,503760
7065,"NJ","Rahway",269088,765841
7110,"NJ","Nutley",394919,1176367
33618,"FL","Greater Carrollwood",265199,998098
76705,"TX","Bellmead",106099,412655
37323,"TN","Cleveland",124469,515782
76040,"TX","Euless",218197,606068
98273,"WA","Mount Vernon",308676,674892
74066,"OK","Sapulpa",100410,653605
60102,"IL","Algonquin",241689,1199372
76016,"TX","Arlington",215856,1195024
52806,"IA","Davenport",144304,644618
92008,"CA","Carlsbad",843808,1172225
46526,"IN","Goshen",145096,673741
20111,"VA","Manassas Park",319336,946915
70663,"LA","Sulphur",132501,613701
72704,"AR","Fayetteville",188550,642952
3062,"NH","Nashua",287149,1169097
97070,"OR","Wilsonville",456170,839455
70403,"LA","Hammond",142900,496607
77535,"TX","Dayton",247811,672849
92869,"CA","Orange",741631,1478250
54952,"WI"," Menasha",172913,666540
24501,"VA","Lynchburg",96436,341626
32773,"FL","Sanford",166544,486612
53406,"WI","Mount Pleasant",180809,746069
77041,"TX","Houston",182532,1419807
80241,"CO","Thornton",367210,980240
22309,"VA","Mount Vernon",411440,1211857
78132,"TX","New Braunfels",398362,1105392
78728,"TX","Austin",266590,526364
32550,"FL","Miramar Beach",365944,500889
42431,"KY","Madisonville",96290,582536
49686,"MI","Traverse City",214042,797057
29926,"SC","Hilton Head Island",401271,980327
90031,"CA","Los Angeles",604165,525488
27278,"NC","Hillsborough",242199,815917
97502,"OR","Central Point",268823,597010
70360,"LA","Houma",217701,1156240
14606,"NY","Gates-North Gates",106643,473934
80911,"CO","Security-Widefield",232991,636206
1876,"MA","Tewksbury",411952,1121720
37311,"TN","Cleveland",106351,392460
30094,"GA","Conyers",160953,713145
